"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 09 05:27:14 GMT 2024","Fri Aug 09 05:27:21 GMT 2024","7142","chromium","","Negative tests for Authorization process","","","SP13/SP7/1 | Verify submitting the login form with a valid password but an empty email address","To verify non-successful authorization of Business user in case of empty ""Email Address"" field."
"passed","Fri Aug 09 05:27:21 GMT 2024","Fri Aug 09 05:27:28 GMT 2024","6630","chromium","","Negative tests for Authorization process","","","SP13/SP7/2 | Verify failed login with invalid email and valid password.","To verify non-successful authorization of Business user in case of invalid Email Address and valid Password."
"passed","Fri Aug 09 05:27:34 GMT 2024","Fri Aug 09 05:27:35 GMT 2024","1162","chromium","","Negative tests for Authorization process","","","SP13/SP7/3,4,5,6,7 | Verify non-successful authorization of Business user in case of invalid email: without domain","To verify non-successful authorization of Business user in case of invalid email address without @, without domain, invalid domain, space before and after email, empty field."
"passed","Fri Aug 09 05:27:28 GMT 2024","Fri Aug 09 05:27:34 GMT 2024","6189","chromium","","Negative tests for Authorization process","","","SP13/SP7/3,4,5,6,7 | Verify non-successful authorization of Business user in case of invalid email: without @","To verify non-successful authorization of Business user in case of invalid email address without @, without domain, invalid domain, space before and after email, empty field."
"failed","Fri Aug 09 05:27:53 GMT 2024","Fri Aug 09 05:27:54 GMT 2024","402","chromium","","API Autorization","","","SP13/SP56 | Sign in Business user via API call and verify response code is successful","To verify successful authorization via API call."
"passed","Fri Aug 09 05:27:55 GMT 2024","Fri Aug 09 05:27:55 GMT 2024","113","chromium","","API Autorization","","","SP13/SP67/1 | API Sign in with invalid login","To verify not successful authorization via API call."
"passed","Fri Aug 09 05:29:12 GMT 2024","Fri Aug 09 05:29:35 GMT 2024","23280","chromium","","Negative tests for User's profile settings","","","SP15/SP9/1 | Verify a ""New password"" input field error message while trying to update a password with invalid data: No lowercase letter in the password","Verify a ""New password"" input field error message while trying to update a password with invalid data"
"passed","Fri Aug 09 05:27:55 GMT 2024","Fri Aug 09 05:28:05 GMT 2024","9938","chromium","","Folder API","","","SP22/SP33/1 | Verify if a new folder has been created via API","Verify if a new folder has been created via API"
"passed","Fri Aug 09 05:27:41 GMT 2024","Fri Aug 09 05:27:47 GMT 2024","6085","chromium","","Negative tests for Authorization process","","","SP13/SP7/3,4,5,6,7 | Verify non-successful authorization of Business user in case of invalid email: space before email","To verify non-successful authorization of Business user in case of invalid email address without @, without domain, invalid domain, space before and after email, empty field."
"passed","Fri Aug 09 05:28:14 GMT 2024","Fri Aug 09 05:28:26 GMT 2024","11800","chromium","","Folders in case of FREE User","","","SP22/SP47/1 | Verify FREE user is able to delete folder","To verify Free user is able to delete the folder."
"passed","Fri Aug 09 05:29:11 GMT 2024","Fri Aug 09 05:29:12 GMT 2024","1192","chromium","","Navigation","","","test",""
"passed","Fri Aug 09 05:29:07 GMT 2024","Fri Aug 09 05:29:11 GMT 2024","3932","chromium","","Forms in case of FREE User","","","TC_08_32_01 | Verify Free user is not able create form.","To verify that Free user can not create form."
"passed","Fri Aug 09 05:27:55 GMT 2024","Fri Aug 09 05:27:55 GMT 2024","309","chromium","","API Autorization","","","SP13/SP66/1 | API Sign in with invalid password","To verify not successful authorization via API call."
"passed","Fri Aug 09 05:28:26 GMT 2024","Fri Aug 09 05:28:46 GMT 2024","19734","chromium","","Folders in case of FREE User","","","SP22/SP46/1 | Verify FREE user is able to rename folder.","To verify Free user is able to rename folder."
"passed","Fri Aug 09 05:28:05 GMT 2024","Fri Aug 09 05:28:14 GMT 2024","8968","chromium","","Folders in case of FREE User","","","SP22/SP42/1 | Verify FREE user is able to create folder","To verify Free user is able to create folder."
"passed","Fri Aug 09 05:27:47 GMT 2024","Fri Aug 09 05:27:49 GMT 2024","1338","chromium","","Negative tests for Authorization process","","","SP13/SP7/3,4,5,6,7 | Verify non-successful authorization of Business user in case of invalid email: space after domain","To verify non-successful authorization of Business user in case of invalid email address without @, without domain, invalid domain, space before and after email, empty field."
"passed","Fri Aug 09 05:27:49 GMT 2024","Fri Aug 09 05:27:50 GMT 2024","1179","chromium","","Negative tests for Authorization process","","","SP13/SP7/3,4,5,6,7 | Verify non-successful authorization of Business user in case of invalid email: empty field","To verify non-successful authorization of Business user in case of invalid email address without @, without domain, invalid domain, space before and after email, empty field."
"passed","Fri Aug 09 05:27:35 GMT 2024","Fri Aug 09 05:27:41 GMT 2024","5998","chromium","","Negative tests for Authorization process","","","SP13/SP7/3,4,5,6,7 | Verify non-successful authorization of Business user in case of invalid email: invalid domain","To verify non-successful authorization of Business user in case of invalid email address without @, without domain, invalid domain, space before and after email, empty field."
"passed","Fri Aug 09 05:28:46 GMT 2024","Fri Aug 09 05:29:07 GMT 2024","20776","chromium","","Folders in case of FREE User","","","SP22/SP46/1 | Verify FREE user is able to move folder to foler.","To verify Free user is able to move folder to foler."
