"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 27 16:07:18 GMT 2024","Sat Jul 27 16:07:25 GMT 2024","6943","chromium","","API tests for User's profile settings","","","SP15/SP34/API1 | Verify Free User’s password update via API","Verify a ""New password"" input field error message while trying to update a password with invalid data"
"passed","Sat Jul 27 16:11:23 GMT 2024","Sat Jul 27 16:12:00 GMT 2024","37530","chromium","","Negative tests for Templates Options","","","SP27/SP37/1 | Verify if user can not create the template with `live` status missing Role Field.","To verify user can not create a new template in the system successfully (with `live` status) when the ""Role"" field is not filled."
"passed","Sat Jul 27 16:09:40 GMT 2024","Sat Jul 27 16:10:32 GMT 2024","52295","chromium","","Teams API","","","SP25/SP35/API1 | Verify if a business user can add team member with role User user via API","Verify if a business user can add team member via API"
"passed","Sat Jul 27 16:09:15 GMT 2024","Sat Jul 27 16:09:40 GMT 2024","24341","chromium","","Negative tests for Free user Registration","","","SP26/SP30/1 | Verify the creation of a company profile fails when the entered Company Name exceeds 99 characters.","To verify that the creation of a company profile fails when the entered Company Name exceeds 99 characters."
"passed","Sat Jul 27 16:03:54 GMT 2024","Sat Jul 27 16:03:56 GMT 2024","1378","chromium","","Navigation","","","test",""
"passed","Sat Jul 27 16:04:23 GMT 2024","Sat Jul 27 16:04:47 GMT 2024","24104","chromium","","Negative tests for User's profile settings","","","SP15/SP9/N1 | Verify a ""New password"" input field error message while trying to update a password with invalid data: No uppercase letter in the password","Verify a ""New password"" input field error message while trying to update a password with invalid data"
"passed","Sat Jul 27 16:04:47 GMT 2024","Sat Jul 27 16:05:15 GMT 2024","28473","chromium","","Negative tests for User's profile settings","","","SP15/SP9/N1 | Verify a ""New password"" input field error message while trying to update a password with invalid data: Password less than 8 characters long","Verify a ""New password"" input field error message while trying to update a password with invalid data"
"passed","Sat Jul 27 16:03:44 GMT 2024","Sat Jul 27 16:03:46 GMT 2024","2451","chromium","","Negative tests for Authorization process","","","SP13/SP7/1 | Verify submitting the login form with a valid password but an empty username","To verify non-successful authorization of Business user in case of empty ""Email Address"" field."
"passed","Sat Jul 27 16:07:52 GMT 2024","Sat Jul 27 16:07:54 GMT 2024","1344","chromium","","Negative tests for Free user Registration","","","SP11/SP2/3 | Verify non-successful registration of Free user in case of invalid password: No uppercase letter in the password","Verify non-successful registration of Free user in case of invalid password"
"passed","Sat Jul 27 16:07:42 GMT 2024","Sat Jul 27 16:07:49 GMT 2024","6544","chromium","","Negative tests for Free user Registration","","","SP11/SP2/2 | Verify non-successful registration of Free user in case of invalid email: space after domain","Verify non-successful registration of Free user in case of invalid email"
"passed","Sat Jul 27 16:03:48 GMT 2024","Sat Jul 27 16:03:54 GMT 2024","6450","chromium","","Folder API","","","SP22/SP33/API1 | Verify if a new folder has been created via API","Verify if a new folder has been created via API"
