"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 10 21:04:46 GMT 2024","Sat Aug 10 21:05:10 GMT 2024","23722","chromium","","Negative tests for Settings Company","","","SP26/SP30/1 | Verify the creation of a company profile fails when the entered Company Name exceeds 99 characters.","To verify that the creation of a company profile fails when the entered Company Name exceeds 99 characters."
"passed","Sat Aug 10 20:58:04 GMT 2024","Sat Aug 10 20:58:05 GMT 2024","1369","chromium","","Negative tests for Free user Registration","","","SP11/SP2/3 | Verify non-successful registration of Free user in case of invalid password: No digits in the password","Verify non-successful registration of Free user in case of invalid password"
"passed","Sat Aug 10 21:04:16 GMT 2024","Sat Aug 10 21:04:46 GMT 2024","30123","chromium","","Negative tests for Business user Registration","","","SP11/SP6/03 | Verify non-successful registration of Business user in case of expired Confirm Code","To verify Business user can not register in case of expired Confirm Code."
"passed","Sat Aug 10 21:03:04 GMT 2024","Sat Aug 10 21:03:11 GMT 2024","7059","chromium","","Negative tests for Business user Registration","","","SP11/SP6/01 | Verify non-successful registration of Business user in case of Empty Full Name on Card field","To verify Business user can not register in case of Empty Full Name on Card field."
"passed","Sat Aug 10 21:00:20 GMT 2024","Sat Aug 10 21:00:47 GMT 2024","27378","chromium","","Negative tests for Trial user Registration","","","SP11/SP1/4 | Verify user cannot activate Trial period with empty expiration date","Verify user cannot activate Trial period with invalid card number"
"passed","Sat Aug 10 20:58:07 GMT 2024","Sat Aug 10 20:58:08 GMT 2024","1228","chromium","","Negative tests for Free user Registration","","","SP11/SP2/3 | Verify non-successful registration of Free user in case of invalid password: No special symbols in the password","Verify non-successful registration of Free user in case of invalid password"
"passed","Sat Aug 10 20:49:41 GMT 2024","Sat Aug 10 20:49:47 GMT 2024","6177","chromium","","Negative tests for Authorization process","","","SP13/SP7/3,4,5,6,7 | Verify non-successful authorization of Business user in case of invalid email: invalid domain","To verify non-successful authorization of Business user in case of invalid email address without @, without domain, invalid domain, space before and after email, empty field."
"passed","Sat Aug 10 21:05:10 GMT 2024","Sat Aug 10 21:05:33 GMT 2024","23650","chromium","","Negative tests for Settings Company","","","SP26/SP36/1 | Verify the field of Redirection Page is disabled if not select checkbox to 
Activate custom redirection page","Verify that the Redirection Page field is disabled if the 'Activate custom redirection page' checkbox is not selected. 
            If the checkbox is not selected, creating a company profile will fail. 
            If the checkbox is selected, the Redirection Page is enabled for input and the company profile will be created successfully."
"passed","Sat Aug 10 20:54:22 GMT 2024","Sat Aug 10 20:54:23 GMT 2024","1204","chromium","","Navigation","","","test",""
"passed","Sat Aug 10 20:49:51 GMT 2024","Sat Aug 10 20:49:52 GMT 2024","699","chromium","","API Autorization","","","SP13/SP56 | Sign in Business user via API call and verify response code is successful","To verify successful authorization via API call."
