"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 27 13:58:02 GMT 2024","Sat Jul 27 13:58:27 GMT 2024","24501","chromium","","Negative tests for User's profile settings","","","SP15/SP12/N1 | Verify a ""New password"" input field error message while trying to update a password with invalid data: Password contains ciryllic symbol","Verify a ""New password"" input field error message while trying to update a password with invalid data"
"passed","Sat Jul 27 13:57:38 GMT 2024","Sat Jul 27 13:58:02 GMT 2024","24200","chromium","","Negative tests for User's profile settings","","","SP15/SP12/N1 | Verify a ""New password"" input field error message while trying to update a password with invalid data: No special symbols in the password","Verify a ""New password"" input field error message while trying to update a password with invalid data"
"passed","Sat Jul 27 13:56:26 GMT 2024","Sat Jul 27 13:56:50 GMT 2024","23832","chromium","","Negative tests for User's profile settings","","","SP15/SP12/N1 | Verify a ""New password"" input field error message while trying to update a password with invalid data: Password less than 8 characters long","Verify a ""New password"" input field error message while trying to update a password with invalid data"
"passed","Sat Jul 27 13:59:06 GMT 2024","Sat Jul 27 13:59:08 GMT 2024","1699","chromium","","Negative tests for Free user Registration","","","SP11/SP2/2 | Verify non-successful registration of Free user in case of invalid email: without domain","Verify non-successful registration of Free user in case of invalid email"
"passed","Sat Jul 27 14:01:16 GMT 2024","Sat Jul 27 14:02:02 GMT 2024","45466","chromium","","Negative tests for Templates Options","","","SP27/SP37/1 | Verify if user can not create the template with `live` status missing Role Field.","To verify user can not create a new template in the system successfully (with `live` status) when the ""Role"" field is not filled."
"passed","Sat Jul 27 14:00:51 GMT 2024","Sat Jul 27 14:01:16 GMT 2024","24824","chromium","","Negative tests for Free user Registration","","","SP26/SP30/1 | Verify the creation of a company profile fails when the entered Company Name exceeds 99 characters.","To verify that the creation of a company profile fails when the entered Company Name exceeds 99 characters."
"passed","Sat Jul 27 13:58:58 GMT 2024","Sat Jul 27 13:59:00 GMT 2024","1559","chromium","","Negative tests for Free user Registration","","","SP11/SP2/1 | Verify non-successful registration of Free user in case of empty name field","Verify non-successful registration of Free user in case of empty name field."
"passed","Sat Jul 27 14:00:29 GMT 2024","Sat Jul 27 14:00:51 GMT 2024","22213","chromium","","Negative tests for Trial user registration","","","SP11/SP/2 | Verify user cannot activate Trial period without adding Zip Code","Verify user cannot activate Trial period without adding Zip Code"
"passed","Sat Jul 27 13:59:59 GMT 2024","Sat Jul 27 14:00:06 GMT 2024","7273","chromium","","Negative tests for Free user Registration","","","SP11/SP6/01 | Verify non-successful registration of Business user in case of Empty Zip Code field","To verify Business user can not register in case of Empty Zip Code field."
"passed","Sat Jul 27 13:58:52 GMT 2024","Sat Jul 27 13:58:58 GMT 2024","6439","chromium","","API tests for User's profile settings","","","SP15/SP34/API1 | Verify Free User’s password update via API","Verify a ""New password"" input field error message while trying to update a password with invalid data"
"passed","Sat Jul 27 13:55:37 GMT 2024","Sat Jul 27 13:56:02 GMT 2024","24794","chromium","","Negative tests for User's profile settings","","","SP15/SP12/N1 | Verify a ""New password"" input field error message while trying to update a password with invalid data: No lowercase letter in the password","Verify a ""New password"" input field error message while trying to update a password with invalid data"
"passed","Sat Jul 27 13:59:39 GMT 2024","Sat Jul 27 13:59:46 GMT 2024","7040","chromium","","Negative tests for Free user Registration","","","SP11/SP2/3 | Verify non-successful registration of Free user in case of invalid password: No digits in the password","Verify non-successful registration of Free user in case of invalid password"
"passed","Sat Jul 27 13:58:27 GMT 2024","Sat Jul 27 13:58:52 GMT 2024","25037","chromium","","Negative tests for User's profile settings","","","SP15/SP12/N2 | Verify an error message when ""New password"" input doesn't match ""Repeat new Password"" input","Verify an error message when ""New password"" input doesn't match ""Repeat new Password"" input"
"passed","Sat Jul 27 13:55:31 GMT 2024","Sat Jul 27 13:55:37 GMT 2024","6642","chromium","","Navigation","","","test",""
"passed","Sat Jul 27 13:59:15 GMT 2024","Sat Jul 27 13:59:16 GMT 2024","1400","chromium","","Negative tests for Free user Registration","","","SP11/SP2/2 | Verify non-successful registration of Free user in case of invalid email: space before email","Verify non-successful registration of Free user in case of invalid email"
"passed","Sat Jul 27 13:59:08 GMT 2024","Sat Jul 27 13:59:15 GMT 2024","6491","chromium","","Negative tests for Free user Registration","","","SP11/SP2/2 | Verify non-successful registration of Free user in case of invalid email: invalid domain","Verify non-successful registration of Free user in case of invalid email"
"passed","Sat Jul 27 13:54:49 GMT 2024","Sat Jul 27 13:54:59 GMT 2024","9943","chromium","","Negative tests for Authorization process","","","SP13/SP7/1 | Verify submitting the login form with a valid password but an empty username","To verify non-successful authorization of Business user in case of empty ""Email Address"" field."
"passed","Sat Jul 27 13:59:50 GMT 2024","Sat Jul 27 13:59:51 GMT 2024","1285","chromium","","Negative tests for Free user Registration","","","SP11/SP2/3 | Verify non-successful registration of Free user in case of invalid password: Empty password field","Verify non-successful registration of Free user in case of invalid password"
"passed","Sat Jul 27 13:59:30 GMT 2024","Sat Jul 27 13:59:37 GMT 2024","6948","chromium","","Negative tests for Free user Registration","","","SP11/SP2/3 | Verify non-successful registration of Free user in case of invalid password: No uppercase letter in the password","Verify non-successful registration of Free user in case of invalid password"
"passed","Sat Jul 27 13:59:49 GMT 2024","Sat Jul 27 13:59:50 GMT 2024","1465","chromium","","Negative tests for Free user Registration","","","SP11/SP2/3 | Verify non-successful registration of Free user in case of invalid password: Password contains ciryllic symbol","Verify non-successful registration of Free user in case of invalid password"
"passed","Sat Jul 27 13:55:01 GMT 2024","Sat Jul 27 13:55:31 GMT 2024","29643","chromium","","Folder API","","","SP22/SP33/API1 | Verify if a new folder has been created via API","Verify if a new folder has been created via API"
"passed","Sat Jul 27 13:59:46 GMT 2024","Sat Jul 27 13:59:47 GMT 2024","1438","chromium","","Negative tests for Free user Registration","","","SP11/SP2/3 | Verify non-successful registration of Free user in case of invalid password: Space in the password","Verify non-successful registration of Free user in case of invalid password"
"passed","Sat Jul 27 13:59:47 GMT 2024","Sat Jul 27 13:59:49 GMT 2024","1455","chromium","","Negative tests for Free user Registration","","","SP11/SP2/3 | Verify non-successful registration of Free user in case of invalid password: No special symbols in the password","Verify non-successful registration of Free user in case of invalid password"
"passed","Sat Jul 27 13:59:51 GMT 2024","Sat Jul 27 13:59:59 GMT 2024","7498","chromium","","Negative tests for Free user Registration","","","SP11/SP6/01 | Verify non-successful registration of Business user in case of Empty Full Name on Card field","To verify Business user can not register in case of Empty Full Name on Card field."
"passed","Sat Jul 27 13:59:29 GMT 2024","Sat Jul 27 13:59:30 GMT 2024","1483","chromium","","Negative tests for Free user Registration","","","SP11/SP2/3 | Verify non-successful registration of Free user in case of invalid password: No lowercase letter in the password","Verify non-successful registration of Free user in case of invalid password"
