"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 21 19:43:07 GMT 2024","Sun Jul 21 19:43:09 GMT 2024","1676","chromium","","Navigation","","","test",""
"passed","Sun Jul 21 19:43:09 GMT 2024","Sun Jul 21 19:43:10 GMT 2024","1512","chromium","","Negative tests for Free user Registration","","","SP11/SP2/1 | Verify non-successful registration of Free user in case of empty name field","Verify non-successful registration of Free user in case of empty name field."
"passed","Sun Jul 21 19:43:16 GMT 2024","Sun Jul 21 19:43:18 GMT 2024","1465","chromium","","Negative tests for Free user Registration","","","SP11/SP2/2 | Verify non-successful registration of Free user in case of invalid email: without domain",""
"passed","Sun Jul 21 19:43:10 GMT 2024","Sun Jul 21 19:43:16 GMT 2024","6210","chromium","","Negative tests for Free user Registration","","","SP11/SP2/2 | Verify non-successful registration of Free user in case of invalid email: without @",""
"passed","Sun Jul 21 19:43:19 GMT 2024","Sun Jul 21 19:43:21 GMT 2024","1396","chromium","","Negative tests for Free user Registration","","","SP11/SP2/2 | Verify non-successful registration of Free user in case of invalid email: space before email",""
"passed","Sun Jul 21 19:43:18 GMT 2024","Sun Jul 21 19:43:19 GMT 2024","1458","chromium","","Negative tests for Free user Registration","","","SP11/SP2/2 | Verify non-successful registration of Free user in case of invalid email: invalid domain",""
"passed","Sun Jul 21 19:43:21 GMT 2024","Sun Jul 21 19:43:22 GMT 2024","1477","chromium","","Negative tests for Free user Registration","","","SP11/SP2/2 | Verify non-successful registration of Free user in case of invalid email: space after domain",""
"passed","Sun Jul 21 19:43:22 GMT 2024","Sun Jul 21 19:43:23 GMT 2024","1302","chromium","","Negative tests for Free user Registration","","","SP11/SP2/2 | Verify non-successful registration of Free user in case of invalid email: empty field",""
