"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 09 05:47:10 GMT 2024","Fri Aug 09 05:47:15 GMT 2024","4907","chromium","","Templates in case of FREE User","","","TC_07_27_01 | Verify Free user is unable to create the template.","To verify Free user is unable to create a template. The user is prompted to upgrade after attempting to upload a file."
"passed","Fri Aug 09 05:41:21 GMT 2024","Fri Aug 09 05:41:42 GMT 2024","20300","chromium","","Negative tests for Business user Registration","","","SP11/SP6/02 | Verify non-successful registration of Business user in case of leading space in Confirm Code","To verify Business user can not register because ""Send"" button is disabled in case of leading space in Confirm Code."
"passed","Fri Aug 09 05:30:30 GMT 2024","Fri Aug 09 05:30:35 GMT 2024","5722","chromium","","Folder API","","","SP22/SP33/1 | Verify if a new folder has been created via API","Verify if a new folder has been created via API"
"passed","Fri Aug 09 05:45:57 GMT 2024","Fri Aug 09 05:46:02 GMT 2024","5103","chromium","","Teams API > Team with FREE User","","","TC_09_38_01 | Verify FREE user is not able add User team member.","To verify Free user is not able add User team member."
"passed","Fri Aug 09 05:35:44 GMT 2024","Fri Aug 09 05:35:45 GMT 2024","1246","chromium","","Negative tests for Free user Registration","","","SP11/SP2/3 | Verify non-successful registration of Free user in case of invalid password: Password contains ciryllic symbol","Verify non-successful registration of Free user in case of invalid password"
"passed","Fri Aug 09 05:35:45 GMT 2024","Fri Aug 09 05:35:47 GMT 2024","1577","chromium","","Negative tests for Free user Registration","","","SP11/SP2/3 | Verify non-successful registration of Free user in case of invalid password: Empty password field","Verify non-successful registration of Free user in case of invalid password"
"passed","Fri Aug 09 05:30:35 GMT 2024","Fri Aug 09 05:30:41 GMT 2024","5170","chromium","","Folders in case of FREE User","","","SP22/SP42/1 | Verify FREE user is able to create folder","To verify Free user is able to create folder."
"passed","Fri Aug 09 05:35:18 GMT 2024","Fri Aug 09 05:35:20 GMT 2024","1610","chromium","","Negative tests for Free user Registration","","","SP11/SP2/2 | Verify non-successful registration of Free user in case of invalid email: without domain","Verify non-successful registration of Free user in case of invalid email"
"passed","Fri Aug 09 05:46:46 GMT 2024","Fri Aug 09 05:47:10 GMT 2024","24471","chromium","","Negative tests for Templates Options","","","SP27/SP52/1 | Verify if user can not create the template with `live` status missing Uploded File.","To verify user can not create a new template in the system successfully (with `live` status) when the ""File"" has not been uploaded."
"passed","Fri Aug 09 05:42:58 GMT 2024","Fri Aug 09 05:43:21 GMT 2024","23684","chromium","","Negative tests for Settings Company","","","SP26/SP36/1 | Verify the field of Redirection Page is disabled if not select checkbox to 
Activate custom redirection page","Verify that the Redirection Page field is disabled if the 'Activate custom redirection page' checkbox is not selected. 
            If the checkbox is not selected, creating a company profile will fail. 
            If the checkbox is selected, the Redirection Page is enabled for input and the company profile will be created successfully."
"passed","Fri Aug 09 05:30:14 GMT 2024","Fri Aug 09 05:30:15 GMT 2024","1715","chromium","","Negative tests for Authorization process","","","SP13/SP7/2 | Verify failed login with invalid email and valid password.","To verify non-successful authorization of Business user in case of invalid Email Address and valid Password."
"passed","Fri Aug 09 05:30:18 GMT 2024","Fri Aug 09 05:30:19 GMT 2024","1204","chromium","","Negative tests for Authorization process","","","SP13/SP7/3,4,5,6,7 | Verify non-successful authorization of Business user in case of invalid email: invalid domain","To verify non-successful authorization of Business user in case of invalid email address without @, without domain, invalid domain, space before and after email, empty field."
"passed","Fri Aug 09 05:35:32 GMT 2024","Fri Aug 09 05:35:38 GMT 2024","6815","chromium","","Negative tests for Free user Registration","","","SP11/SP2/3 | Verify non-successful registration of Free user in case of invalid password: No uppercase letter in the password","Verify non-successful registration of Free user in case of invalid password"
"passed","Fri Aug 09 05:36:07 GMT 2024","Fri Aug 09 05:36:28 GMT 2024","20966","chromium","","Negative tests for Trial user Registration","","","SP11/SP1/2 | Verify user cannot activate Trial period without adding Zip Code","Verify user cannot activate Trial period without adding Zip Code"
"passed","Fri Aug 09 05:30:16 GMT 2024","Fri Aug 09 05:30:18 GMT 2024","1468","chromium","","Negative tests for Authorization process","","","SP13/SP7/3,4,5,6,7 | Verify non-successful authorization of Business user in case of invalid email: without domain","To verify non-successful authorization of Business user in case of invalid email address without @, without domain, invalid domain, space before and after email, empty field."
"passed","Fri Aug 09 05:37:23 GMT 2024","Fri Aug 09 05:37:50 GMT 2024","27560","chromium","","Negative tests for Trial user Registration","","","SP11/SP1/3 | Verify user cannot activate Trial period with invalid card number","Verify user cannot activate Trial period with invalid card number"
"passed","Fri Aug 09 05:35:38 GMT 2024","Fri Aug 09 05:35:40 GMT 2024","1409","chromium","","Negative tests for Free user Registration","","","SP11/SP2/3 | Verify non-successful registration of Free user in case of invalid password: Password less than 8 characters long","Verify non-successful registration of Free user in case of invalid password"
"passed","Fri Aug 09 05:37:50 GMT 2024","Fri Aug 09 05:38:21 GMT 2024","30511","chromium","","Negative tests for Trial user Registration","","","SP11/SP1/4 | Verify user cannot activate Trial period with empty expiration date","Verify user cannot activate Trial period with invalid card number"
"passed","Fri Aug 09 05:35:26 GMT 2024","Fri Aug 09 05:35:28 GMT 2024","1373","chromium","","Negative tests for Free user Registration","","","SP11/SP2/2 | Verify non-successful registration of Free user in case of invalid email: space before email","Verify non-successful registration of Free user in case of invalid email"
"passed","Fri Aug 09 05:38:21 GMT 2024","Fri Aug 09 05:38:49 GMT 2024","28334","chromium","","Negative tests for Trial user Registration","","","SP11/SP1/4 | Verify user cannot activate Trial period with incomplete expiration date","Verify user cannot activate Trial period with invalid card number"
"passed","Fri Aug 09 05:31:17 GMT 2024","Fri Aug 09 05:31:39 GMT 2024","22106","chromium","","Folders in case of FREE User","","","SP22/SP46/1 | Verify FREE user is able to move folder to foler.","To verify Free user is able to move folder to foler."
"passed","Fri Aug 09 05:35:41 GMT 2024","Fri Aug 09 05:35:43 GMT 2024","1376","chromium","","Negative tests for Free user Registration","","","SP11/SP2/3 | Verify non-successful registration of Free user in case of invalid password: Space in the password","Verify non-successful registration of Free user in case of invalid password"
"passed","Fri Aug 09 05:39:46 GMT 2024","Fri Aug 09 05:40:15 GMT 2024","28719","chromium","","Negative tests for Trial user Registration","","","SP11/SP1/5 | Verify user cannot activate Trial period with CVV that contanes only 1 digit","Verify user cannot activate Trial period without CVV"
