"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 28 04:22:52 GMT 2024","Sun Jul 28 04:23:22 GMT 2024","30101","chromium","","Negative tests for Trial user registration","","","SP11/SP6/03 | Verify non-successful registration of Business user in case of expired Confirm Code","To verify Business user can not register in case of expired Confirm Code."
"passed","Sun Jul 28 04:19:33 GMT 2024","Sun Jul 28 04:19:40 GMT 2024","6855","chromium","","Negative tests for Free user Registration","","","SP11/SP2/3 | Verify non-successful registration of Free user in case of invalid password: Password contains ciryllic symbol","Verify non-successful registration of Free user in case of invalid password"
"passed","Sun Jul 28 04:19:23 GMT 2024","Sun Jul 28 04:19:25 GMT 2024","1291","chromium","","Negative tests for Free user Registration","","","SP11/SP2/3 | Verify non-successful registration of Free user in case of invalid password: No digits in the password","Verify non-successful registration of Free user in case of invalid password"
"passed","Sun Jul 28 04:15:27 GMT 2024","Sun Jul 28 04:15:32 GMT 2024","4916","chromium","","Forms in case of FREE User","","","TC_08_32_01 | Verify Free user can not create form.","To verify that Free user can not create form."
"passed","Sun Jul 28 04:18:54 GMT 2024","Sun Jul 28 04:18:55 GMT 2024","1451","chromium","","Negative tests for Free user Registration","","","SP11/SP2/1 | Verify non-successful registration of Free user in case of empty name field","Verify non-successful registration of Free user in case of empty name field."
"passed","Sun Jul 28 04:22:32 GMT 2024","Sun Jul 28 04:22:52 GMT 2024","19446","chromium","","Negative tests for Trial user registration","","","SP11/SP6/02 | Verify non-successful registration of Business user in case of trailing space in Confirm Code","To verify Business user can not register because ""Send"" button is disabled in case of trailing space in Confirm Code."
"passed","Sun Jul 28 04:15:10 GMT 2024","Sun Jul 28 04:15:21 GMT 2024","11265","chromium","","Folder API","","","SP22/SP33/API1 | Verify if a new folder has been created via API","Verify if a new folder has been created via API"
"passed","Sun Jul 28 04:21:55 GMT 2024","Sun Jul 28 04:22:04 GMT 2024","9076","chromium","","Negative tests for Trial user registration","","","SP11/SP6/02 | Verify non-successful registration of Business user in case of Empty Confirm Code field","To verify Business user can not register because ""Send"" button is disabled in case of Empty Confirm Code field."
"passed","Sun Jul 28 04:15:33 GMT 2024","Sun Jul 28 04:15:56 GMT 2024","23462","chromium","","Negative tests for User's profile settings","","","SP15/SP9/N1 | Verify a ""New password"" input field error message while trying to update a password with invalid data: No lowercase letter in the password","Verify a ""New password"" input field error message while trying to update a password with invalid data"
"passed","Sun Jul 28 04:18:55 GMT 2024","Sun Jul 28 04:18:56 GMT 2024","1322","chromium","","Negative tests for Free user Registration","","","SP11/SP2/2 | Verify non-successful registration of Free user in case of invalid email: without @","Verify non-successful registration of Free user in case of invalid email"
"passed","Sun Jul 28 04:19:26 GMT 2024","Sun Jul 28 04:19:33 GMT 2024","6758","chromium","","Negative tests for Free user Registration","","","SP11/SP2/3 | Verify non-successful registration of Free user in case of invalid password: No special symbols in the password","Verify non-successful registration of Free user in case of invalid password"
"passed","Sun Jul 28 04:19:18 GMT 2024","Sun Jul 28 04:19:20 GMT 2024","1501","chromium","","Negative tests for Free user Registration","","","SP11/SP2/3 | Verify non-successful registration of Free user in case of invalid password: No lowercase letter in the password","Verify non-successful registration of Free user in case of invalid password"
"passed","Sun Jul 28 04:17:10 GMT 2024","Sun Jul 28 04:17:33 GMT 2024","22537","chromium","","Negative tests for User's profile settings","","","SP15/SP9/N1 | Verify a ""New password"" input field error message while trying to update a password with invalid data: Space in the password","Verify a ""New password"" input field error message while trying to update a password with invalid data"
"passed","Sun Jul 28 04:18:48 GMT 2024","Sun Jul 28 04:18:54 GMT 2024","5903","chromium","","API tests for User's profile settings","","","SP15/SP34/API1 | Verify Free User’s password update via API","Verify a ""New password"" input field error message while trying to update a password with invalid data"
"passed","Sun Jul 28 04:15:56 GMT 2024","Sun Jul 28 04:16:20 GMT 2024","23522","chromium","","Negative tests for User's profile settings","","","SP15/SP9/N1 | Verify a ""New password"" input field error message while trying to update a password with invalid data: No uppercase letter in the password","Verify a ""New password"" input field error message while trying to update a password with invalid data"
"passed","Sun Jul 28 04:24:44 GMT 2024","Sun Jul 28 04:25:08 GMT 2024","23741","chromium","","Negative tests for Settings Company","","","SP26/SP30/1 | Verify the creation of a company profile fails when the entered Company Name exceeds 99 characters.","To verify that the creation of a company profile fails when the entered Company Name exceeds 99 characters."
"passed","Sun Jul 28 04:23:22 GMT 2024","Sun Jul 28 04:23:49 GMT 2024","27537","chromium","","Negative tests for Trial user registration","","","SP11/SP1/4 | Verify user cannot activate Trial period with empty expiration date","Verify user cannot activate Trial period with empty expiration date"
"passed","Sun Jul 28 04:19:48 GMT 2024","Sun Jul 28 04:19:55 GMT 2024","7228","chromium","","Negative tests for Free user Registration","","","SP11/SP6/01 | Verify non-successful registration of Business user in case of Empty Zip Code field","To verify Business user can not register in case of Empty Zip Code field."
"passed","Sun Jul 28 04:23:49 GMT 2024","Sun Jul 28 04:24:17 GMT 2024","27541","chromium","","Negative tests for Trial user registration","","","SP11/SP1/4 | Verify user cannot activate Trial period with incomplete expiration date","Verify user cannot activate Trial period with incomplete expiration date"
"passed","Sun Jul 28 04:24:17 GMT 2024","Sun Jul 28 04:24:44 GMT 2024","27697","chromium","","Negative tests for Trial user registration","","","SP11/SP1/4 | Verify user cannot activate Trial period with expired expiration date","Verify user cannot activate Trial period with expired expiration date"
