"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 18 00:39:40 GMT 2024","Sun Aug 18 00:39:40 GMT 2024","209","chromium","","API Autorization","","","SP13/SP67/1 | API Sign in with invalid login","To verify not successful authorization via API call."
"skipped","Sun Aug 18 00:43:18 GMT 2024","Sun Aug 18 00:43:18 GMT 2024","0","chromium","","Negative tests for Trial user Registration","","","SP11/SP1/4 | Verify user cannot activate Trial period with incomplete expiration date",""
"skipped","Sun Aug 18 00:39:38 GMT 2024","Sun Aug 18 00:39:38 GMT 2024","0","chromium","","Negative tests for Authorization process","","","SP13/SP7/3,4,5,6,7 | Verify non-successful authorization of Business user in case of invalid email: empty field",""
"skipped","Sun Aug 18 00:42:44 GMT 2024","Sun Aug 18 00:42:44 GMT 2024","0","chromium","","Negative tests for User's profile settings","","","SP15/SP9/1 | Verify a ""New password"" input field error message while trying to update a password with invalid data: No digits in the password",""
"passed","Sun Aug 18 00:43:02 GMT 2024","Sun Aug 18 00:43:05 GMT 2024","3851","chromium","","API tests for User's profile settings","","","SP15/SP63/1 Update User data via API: Update taxID","Update User data via API: Update taxID"
"skipped","Sun Aug 18 00:39:38 GMT 2024","Sun Aug 18 00:39:38 GMT 2024","0","chromium","","Negative tests for Authorization process","","","SP13/SP7/2 | Verify failed login with invalid email and valid password.",""
"passed","Sun Aug 18 00:42:49 GMT 2024","Sun Aug 18 00:42:54 GMT 2024","4512","chromium","","API tests for User's profile settings","","","SP15/SP72/1 Update User name via API","Update User name via API"
"skipped","Sun Aug 18 00:43:18 GMT 2024","Sun Aug 18 00:43:18 GMT 2024","1","chromium","","Negative tests for Free user Registration","","","SP11/SP2/2 | Verify non-successful registration of Free user in case of invalid email: space before email",""
"passed","Sun Aug 18 00:41:14 GMT 2024","Sun Aug 18 00:41:40 GMT 2024","26008","chromium","","Forms via API","","","SP24/SP54/1 | Form draft creation via API","To verify successful form creation via API call."
"passed","Sun Aug 18 00:40:38 GMT 2024","Sun Aug 18 00:41:07 GMT 2024","29142","chromium","","Folders in case of FREE User","","","SP22/SP46/1 | Verify FREE user is able to move folder to foler.","To verify Free user is able to move folder to foler."
"passed","Sun Aug 18 00:41:07 GMT 2024","Sun Aug 18 00:41:14 GMT 2024","6453","chromium","","Forms in case of FREE User","","","TC_08_32_01 | Verify Free user is not able create form.","To verify that Free user can not create form."
"skipped","Sun Aug 18 00:43:18 GMT 2024","Sun Aug 18 00:43:18 GMT 2024","0","chromium","","Negative tests for Free user Registration","","","SP11/SP2/2 | Verify non-successful registration of Free user in case of invalid email: invalid domain",""
"passed","Sun Aug 18 00:42:10 GMT 2024","Sun Aug 18 00:42:43 GMT 2024","32985","chromium","","Forms via API","","","SP24/SP69/1 | Form draft update via API","To verify successful form update via API call - change only message in the json file."
"skipped","Sun Aug 18 00:43:18 GMT 2024","Sun Aug 18 00:43:18 GMT 2024","0","chromium","","Negative tests for Business user Registration","","","SP11/SP6/01 | Verify non-successful registration of Business user in case of Empty Zip Code field",""
"passed","Sun Aug 18 00:46:51 GMT 2024","Sun Aug 18 00:47:34 GMT 2024","42700","chromium","","Negative tests for Templates Options","","","SP27/SP37/1 | Verify if user can not create the template with `live` status missing Role Field.","To verify user can not create a new template in the system successfully (with `live` status) when the ""Role"" field is not filled."
"skipped","Sun Aug 18 00:43:18 GMT 2024","Sun Aug 18 00:43:18 GMT 2024","0","chromium","","Negative tests for Trial user Registration","","","SP11/SP1/5 | Verify user cannot activate Trial period with CVV that contanes only 1 digit",""
"skipped","Sun Aug 18 00:43:18 GMT 2024","Sun Aug 18 00:43:18 GMT 2024","0","chromium","","Negative tests for Free user Registration","","","SP11/SP2/3 | Verify non-successful registration of Free user in case of invalid password: No lowercase letter in the password",""
"skipped","Sun Aug 18 00:43:18 GMT 2024","Sun Aug 18 00:43:18 GMT 2024","1","chromium","","Negative tests for Business user Registration","","","SP11/SP6/02 | Verify non-successful registration of Business user in case of trailing space in Confirm Code",""
"skipped","Sun Aug 18 00:43:18 GMT 2024","Sun Aug 18 00:43:18 GMT 2024","0","chromium","","Negative tests for Free user Registration","","","SP11/SP2/2 | Verify non-successful registration of Free user in case of invalid email: empty field",""
"skipped","Sun Aug 18 00:43:18 GMT 2024","Sun Aug 18 00:43:18 GMT 2024","0","chromium","","Negative tests for Trial user Registration","","","SP11/SP1/4 | Verify user cannot activate Trial period with expired expiration date",""
"passed","Sun Aug 18 00:39:40 GMT 2024","Sun Aug 18 00:39:47 GMT 2024","6752","chromium","","Folder API","","","SP22/SP33/1 | Verify if a new folder has been created via API","Verify if a new folder has been created via API"
"skipped","Sun Aug 18 00:43:18 GMT 2024","Sun Aug 18 00:43:18 GMT 2024","0","chromium","","Negative tests for Free user Registration","","","SP11/SP2/3 | Verify non-successful registration of Free user in case of invalid password: Password less than 8 characters long",""
"passed","Sun Aug 18 00:43:39 GMT 2024","Sun Aug 18 00:44:05 GMT 2024","26271","chromium","","Negative tests for Settings Company","","","SP26/SP36/1 | Verify the field of Redirection Page is disabled if not select checkbox to 
Activate custom redirection page","Verify that the Redirection Page field is disabled if the 'Activate custom redirection page' checkbox is not selected. 
            If the checkbox is not selected, creating a company profile will fail. 
            If the checkbox is selected, the Redirection Page is enabled for input and the company profile will be created successfully."
"skipped","Sun Aug 18 00:43:18 GMT 2024","Sun Aug 18 00:43:18 GMT 2024","0","chromium","","Negative tests for Trial user Registration","","","SP11/SP1/3 | Verify user cannot activate Trial period with incomplete card number",""
"skipped","Sun Aug 18 00:43:18 GMT 2024","Sun Aug 18 00:43:18 GMT 2024","1","chromium","","Negative tests for Free user Registration","","","SP11/SP2/3 | Verify non-successful registration of Free user in case of invalid password: No digits in the password",""
"skipped","Sun Aug 18 00:42:44 GMT 2024","Sun Aug 18 00:42:44 GMT 2024","0","chromium","","Negative tests for User's profile settings","","","SP15/SP9/1 | Verify a ""New password"" input field error message while trying to update a password with invalid data: No uppercase letter in the password",""
"passed","Sun Aug 18 00:43:18 GMT 2024","Sun Aug 18 00:43:39 GMT 2024","21561","chromium","","Negative tests for Settings Company","","","SP26/SP30/1 | Verify the creation of a company profile fails when the entered Company Name exceeds 99 characters.","To verify that the creation of a company profile fails when the entered Company Name exceeds 99 characters."
"passed","Sun Aug 18 00:39:39 GMT 2024","Sun Aug 18 00:39:40 GMT 2024","364","chromium","","API Autorization","","","SP13/SP66/1 | API Sign in with invalid password","To verify not successful authorization via API call."
"passed","Sun Aug 18 00:46:47 GMT 2024","Sun Aug 18 00:46:51 GMT 2024","3393","chromium","","Technical tests API","","","SP65/SP71/1 API Sign-Out Test","User Sign Out via API"
"skipped","Sun Aug 18 00:43:18 GMT 2024","Sun Aug 18 00:43:18 GMT 2024","0","chromium","","Negative tests for Trial user Registration","","","SP11/SP1/5 | Verify user cannot activate Trial period with CVV that contanes only 2 digits",""
"passed","Sun Aug 18 00:44:55 GMT 2024","Sun Aug 18 00:45:36 GMT 2024","41202","chromium","","Teams API","","","SP25/SP35/1 | Verify if a business user can add team member with role Admin user via API","Verify if a business user can add team member via API"
"skipped","Sun Aug 18 00:42:44 GMT 2024","Sun Aug 18 00:42:44 GMT 2024","1","chromium","","Negative tests for User's profile settings","","","SP15/SP9/1 | Verify a ""New password"" input field error message while trying to update a password with invalid data: Password less than 8 characters long",""
"skipped","Sun Aug 18 00:43:18 GMT 2024","Sun Aug 18 00:43:18 GMT 2024","1","chromium","","Negative tests for Trial user Registration","","","SP11/SP1/5 | Verify user cannot activate Trial period with empty CVV field",""
"passed","Sun Aug 18 00:43:09 GMT 2024","Sun Aug 18 00:43:18 GMT 2024","8581","chromium","","API tests for User's profile settings","","","SP15/SP73/1 Update User avatar via API","Update User avatar via API"
"skipped","Sun Aug 18 00:42:44 GMT 2024","Sun Aug 18 00:42:44 GMT 2024","0","chromium","","Negative tests for User's profile settings","","","SP15/SP9/1 | Verify a ""New password"" input field error message while trying to update a password with invalid data: No special symbols in the password",""
"skipped","Sun Aug 18 00:39:38 GMT 2024","Sun Aug 18 00:39:38 GMT 2024","1","chromium","","Negative tests for Authorization process","","","SP13/SP7/3,4,5,6,7 | Verify non-successful authorization of Business user in case of invalid email: space after domain",""
