"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 18 21:36:56 GMT 2024","Sun Aug 18 21:37:21 GMT 2024","25270","chromium","","API tests for User's profile settings","","","SP15/SP75/1 Update Company data via API: Update emailTemplate","Update Company data via API: Update emailTemplate"
"passed","Sun Aug 18 21:38:36 GMT 2024","Sun Aug 18 21:39:33 GMT 2024","57021","chromium","","Teams API","","","SP25/SP35/1 | Verify if a business user can add team member with role Admin user via API","Verify if a business user can add team member via API"
"passed","Sun Aug 18 21:30:54 GMT 2024","Sun Aug 18 21:31:01 GMT 2024","7351","chromium","","Folder API","","","SP22/SP33/1 | Verify if a new folder has been created via API","Verify if a new folder has been created via API"
"passed","Sun Aug 18 21:40:43 GMT 2024","Sun Aug 18 21:41:02 GMT 2024","18443","chromium","","Teams API > Team with FREE User","","","TC_09_38_01 | Verify FREE user is not able add User team member.","To verify Free user is not able add User team member."
"passed","Sun Aug 18 21:34:17 GMT 2024","Sun Aug 18 21:34:44 GMT 2024","26962","chromium","","API tests for User's profile settings","","","SP15/SP64/1 Update company name via API","Update company name via API"
"passed","Sun Aug 18 21:30:53 GMT 2024","Sun Aug 18 21:30:53 GMT 2024","585","chromium","","API Autorization","","","SP13/SP66/1 | API Sign in with invalid password","To verify not successful authorization via API call."
"passed","Sun Aug 18 21:35:51 GMT 2024","Sun Aug 18 21:36:22 GMT 2024","30554","chromium","","API tests for User's profile settings","","","SP15/SP75/1 Update Company data via API: Update industry","Update Company data via API: Update industry"
"passed","Sun Aug 18 21:41:35 GMT 2024","Sun Aug 18 21:41:45 GMT 2024","9892","chromium","","Technical tests API","","","SP65/SP71/1 API Sign-Out Test","User Sign Out via API"
"passed","Sun Aug 18 21:32:49 GMT 2024","Sun Aug 18 21:32:59 GMT 2024","10492","chromium","","API tests for User's profile settings","","","SP15/SP72/1 Update User name via API","Update User name via API"
"passed","Sun Aug 18 21:30:52 GMT 2024","Sun Aug 18 21:30:53 GMT 2024","788","chromium","","API Autorization","","","SP13/SP56 | Sign in Business user via API call and verify response code is successful","To verify successful authorization via API call."
"passed","Sun Aug 18 21:39:33 GMT 2024","Sun Aug 18 21:40:43 GMT 2024","69988","chromium","","Teams API","","","SP25/SP53/1 | Verify if a business user can upgrade ""User"" team member to ""Admin"": API, DB","Verify if a business user can upgrade ""User"" team member to ""Admin"": API, DB"
"passed","Sun Aug 18 21:37:53 GMT 2024","Sun Aug 18 21:38:36 GMT 2024","43336","chromium","","Teams API","","","SP25/SP35/1 | Verify if a business user can add team member with role User user via API","Verify if a business user can add team member via API"
"passed","Sun Aug 18 21:41:45 GMT 2024","Sun Aug 18 21:41:56 GMT 2024","10671","chromium","","Technical tests API","","","SP65/SP74/1 Get Company Info by ID (API test)","Get Company info via API"
"passed","Sun Aug 18 21:35:18 GMT 2024","Sun Aug 18 21:35:51 GMT 2024","32917","chromium","","API tests for User's profile settings","","","SP15/SP75/1 Update Company data via API: Update tagline","Update Company data via API: Update tagline"
"passed","Sun Aug 18 21:31:32 GMT 2024","Sun Aug 18 21:32:03 GMT 2024","30574","chromium","","Forms via API","","","SP24/SP68/1 | Removing Form Draft via API","To verify successful form creation via API call."
"passed","Sun Aug 18 21:32:59 GMT 2024","Sun Aug 18 21:33:12 GMT 2024","12737","chromium","","API tests for User's profile settings","","","SP15/SP63/1 Update User data via API: Update name","Update User data via API: Update name"
"passed","Sun Aug 18 21:32:37 GMT 2024","Sun Aug 18 21:32:49 GMT 2024","11340","chromium","","API tests for User's profile settings","","","SP15/SP34/1 | Verify Free User’s password update via API","Verify a ""New password"" input field error message while trying to update a password with invalid data"
"passed","Sun Aug 18 21:41:21 GMT 2024","Sun Aug 18 21:41:21 GMT 2024","450","chromium","","Technical tests API","","","SP65/SP61/1 | Verify The Health Check is successful via API","Verify The Health Check is successful via API"
"passed","Sun Aug 18 21:41:21 GMT 2024","Sun Aug 18 21:41:35 GMT 2024","14009","chromium","","Technical tests API","","","SP65/SP62/1 Get User by ID (API test)","Get info about User by ID via API"
"passed","Sun Aug 18 21:37:21 GMT 2024","Sun Aug 18 21:37:53 GMT 2024","32191","chromium","","API tests for User's profile settings","","","SP15/SP75/1 Update Company data via API: Update redirectionPage","Update Company data via API: Update redirectionPage"
"passed","Sun Aug 18 21:30:53 GMT 2024","Sun Aug 18 21:30:54 GMT 2024","407","chromium","","API Autorization","","","SP13/SP67/1 | API Sign in with invalid login","To verify not successful authorization via API call."
"passed","Sun Aug 18 21:31:01 GMT 2024","Sun Aug 18 21:31:32 GMT 2024","31100","chromium","","Forms via API","","","SP24/SP54/1 | Form draft creation via API","To verify successful form creation via API call."
"passed","Sun Aug 18 21:33:57 GMT 2024","Sun Aug 18 21:34:17 GMT 2024","19937","chromium","","API tests for User's profile settings","","","SP15/SP73/1 Update User avatar via API","Update User avatar via API"
"passed","Sun Aug 18 21:33:27 GMT 2024","Sun Aug 18 21:33:41 GMT 2024","14439","chromium","","API tests for User's profile settings","","","SP15/SP63/1 Update User data via API: Update taxID","Update User data via API: Update taxID"
"passed","Sun Aug 18 21:36:22 GMT 2024","Sun Aug 18 21:36:56 GMT 2024","33845","chromium","","API tests for User's profile settings","","","SP15/SP75/1 Update Company data via API: Update companyEmail","Update Company data via API: Update companyEmail"
"passed","Sun Aug 18 21:32:03 GMT 2024","Sun Aug 18 21:32:37 GMT 2024","34582","chromium","","Forms via API","","","SP24/SP69/1 | Form draft update via API","To verify successful form update via API call - change only message in the json file."
