"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 30 18:35:39 GMT 2024","Tue Jul 30 18:35:46 GMT 2024","6804","chromium","","Negative tests for Authorization process","","","SP13/SP7/2 | Verify failed login with invalid email and valid password.","To verify non-successful authorization of Business user in case of invalid Email Address and valid Password."
"passed","Tue Jul 30 18:35:56 GMT 2024","Tue Jul 30 18:35:58 GMT 2024","1512","chromium","","Negative tests for Authorization process","","","SP13/SP7/3,4,5,6,7 | Verify non-successful authorization of Business user in case of invalid email: space after domain","To verify non-successful authorization of Business user in case of invalid email address without @, without domain, invalid domain, space before and after email, empty field."
"passed","Tue Jul 30 18:45:40 GMT 2024","Tue Jul 30 18:45:48 GMT 2024","7833","chromium","","Negative tests for Business user Registration","","","SP11/SP6/01 | Verify non-successful registration of Business user in case of Empty Zip Code field","To verify Business user can not register in case of Empty Zip Code field."
"passed","Tue Jul 30 18:49:00 GMT 2024","Tue Jul 30 18:49:47 GMT 2024","47323","chromium","","Teams API","","","SP25/SP35/API1 | Verify if a business user can add team member with role Admin user via API","Verify if a business user can add team member via API"
"passed","Tue Jul 30 18:47:44 GMT 2024","Tue Jul 30 18:48:08 GMT 2024","24310","chromium","","Negative tests for Settings Company","","","SP26/SP36/1 | Verify the field of Redirection Page is disabled if not select checkbox to 
Activate custom redirection page","Verify that the Redirection Page field is disabled if the 'Activate custom redirection page' checkbox is not selected. 
            If the checkbox is not selected, creating a company profile will fail. 
            If the checkbox is selected, the Redirection Page is enabled for input and the company profile will be created successfully."
"passed","Tue Jul 30 18:36:11 GMT 2024","Tue Jul 30 18:36:25 GMT 2024","13504","chromium","","Folders in case of FREE User","","","TC_06_24_01 | Verify the Free user can delete folder.","To verify Free user can delete the folder."
"passed","Tue Jul 30 18:35:47 GMT 2024","Tue Jul 30 18:35:53 GMT 2024","6238","chromium","","Negative tests for Authorization process","","","SP13/SP7/3,4,5,6,7 | Verify non-successful authorization of Business user in case of invalid email: without domain","To verify non-successful authorization of Business user in case of invalid email address without @, without domain, invalid domain, space before and after email, empty field."
"passed","Tue Jul 30 18:45:04 GMT 2024","Tue Jul 30 18:45:33 GMT 2024","28647","chromium","","Negative tests for Trial user Registration","","","SP11/SP1/5 | Verify user cannot activate Trial period with CVV that contanes only 2 digits","Verify user cannot activate Trial period without CVV"
"passed","Tue Jul 30 18:35:58 GMT 2024","Tue Jul 30 18:35:59 GMT 2024","1403","chromium","","Negative tests for Authorization process","","","SP13/SP7/3,4,5,6,7 | Verify non-successful authorization of Business user in case of invalid email: empty field","To verify non-successful authorization of Business user in case of invalid email address without @, without domain, invalid domain, space before and after email, empty field."
"passed","Tue Jul 30 18:35:55 GMT 2024","Tue Jul 30 18:35:56 GMT 2024","1305","chromium","","Negative tests for Authorization process","","","SP13/SP7/3,4,5,6,7 | Verify non-successful authorization of Business user in case of invalid email: space before email","To verify non-successful authorization of Business user in case of invalid email address without @, without domain, invalid domain, space before and after email, empty field."
"passed","Tue Jul 30 18:40:15 GMT 2024","Tue Jul 30 18:40:17 GMT 2024","1592","chromium","","Negative tests for Free user Registration","","","SP11/SP2/2 | Verify non-successful registration of Free user in case of invalid email: empty field","Verify non-successful registration of Free user in case of invalid email"
"passed","Tue Jul 30 18:40:13 GMT 2024","Tue Jul 30 18:40:15 GMT 2024","1502","chromium","","Negative tests for Free user Registration","","","SP11/SP2/2 | Verify non-successful registration of Free user in case of invalid email: space after domain","Verify non-successful registration of Free user in case of invalid email"
"passed","Tue Jul 30 18:42:42 GMT 2024","Tue Jul 30 18:43:11 GMT 2024","28557","chromium","","Negative tests for Trial user Registration","","","SP11/SP1/4 | Verify user cannot activate Trial period with empty expiration date","Verify user cannot activate Trial period with invalid card number"
"passed","Tue Jul 30 18:42:14 GMT 2024","Tue Jul 30 18:42:42 GMT 2024","28540","chromium","","Negative tests for Trial user Registration","","","SP11/SP1/3 | Verify user cannot activate Trial period with invalid card number","Verify user cannot activate Trial period with invalid card number"
"passed","Tue Jul 30 18:40:38 GMT 2024","Tue Jul 30 18:40:39 GMT 2024","1429","chromium","","Negative tests for Free user Registration","","","SP11/SP2/3 | Verify non-successful registration of Free user in case of invalid password: Empty password field","Verify non-successful registration of Free user in case of invalid password"
