"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 06 15:29:54 GMT 2024","Tue Aug 06 15:29:56 GMT 2024","2271","chromium","","Negative tests for Authorization process","","","SP13/SP7/1 | Verify submitting the login form with a valid password but an empty email address","To verify non-successful authorization of Business user in case of empty ""Email Address"" field."
"passed","Tue Aug 06 15:35:35 GMT 2024","Tue Aug 06 15:35:37 GMT 2024","1494","chromium","","Negative tests for Free user Registration","","","SP11/SP2/3 | Verify non-successful registration of Free user in case of invalid password: No digits in the password","Verify non-successful registration of Free user in case of invalid password"
"passed","Tue Aug 06 15:35:25 GMT 2024","Tue Aug 06 15:35:27 GMT 2024","1478","chromium","","Negative tests for Free user Registration","","","SP11/SP2/3 | Verify non-successful registration of Free user in case of invalid password: No lowercase letter in the password","Verify non-successful registration of Free user in case of invalid password"
"passed","Tue Aug 06 15:41:57 GMT 2024","Tue Aug 06 15:42:29 GMT 2024","31183","chromium","","Negative tests for Business user Registration","","","SP11/SP6/03 | Verify non-successful registration of Business user in case of expired Confirm Code","To verify Business user can not register in case of expired Confirm Code."
"passed","Tue Aug 06 15:32:26 GMT 2024","Tue Aug 06 15:32:55 GMT 2024","28329","chromium","","Negative tests for User's profile settings","","","SP15/SP9/1 | Verify a ""New password"" input field error message while trying to update a password with invalid data: Password less than 8 characters long","Verify a ""New password"" input field error message while trying to update a password with invalid data"
"passed","Tue Aug 06 15:30:00 GMT 2024","Tue Aug 06 15:30:02 GMT 2024","1612","chromium","","Negative tests for Authorization process","","","SP13/SP7/3,4,5,6,7 | Verify non-successful authorization of Business user in case of invalid email: invalid domain","To verify non-successful authorization of Business user in case of invalid email address without @, without domain, invalid domain, space before and after email, empty field."
"passed","Tue Aug 06 15:39:19 GMT 2024","Tue Aug 06 15:39:48 GMT 2024","28586","chromium","","Negative tests for Trial user Registration","","","SP11/SP1/5 | Verify user cannot activate Trial period with empty CVV field","Verify user cannot activate Trial period without CVV"
"passed","Tue Aug 06 15:35:18 GMT 2024","Tue Aug 06 15:35:19 GMT 2024","1554","chromium","","Negative tests for Free user Registration","","","SP11/SP2/2 | Verify non-successful registration of Free user in case of invalid email: space after domain","Verify non-successful registration of Free user in case of invalid email"
"passed","Tue Aug 06 15:35:37 GMT 2024","Tue Aug 06 15:35:38 GMT 2024","1243","chromium","","Negative tests for Free user Registration","","","SP11/SP2/3 | Verify non-successful registration of Free user in case of invalid password: Space in the password","Verify non-successful registration of Free user in case of invalid password"
"passed","Tue Aug 06 15:35:10 GMT 2024","Tue Aug 06 15:35:11 GMT 2024","1471","chromium","","Negative tests for Free user Registration","","","SP11/SP2/2 | Verify non-successful registration of Free user in case of invalid email: invalid domain","Verify non-successful registration of Free user in case of invalid email"
"passed","Tue Aug 06 15:34:33 GMT 2024","Tue Aug 06 15:34:58 GMT 2024","25072","chromium","","Negative tests for User's profile settings","","","SP15/SP9/2 | Verify an error message when ""New password"" input doesn't match ""Repeat new Password"" input","Verify an error message when ""New password"" input doesn't match ""Repeat new Password"" input"
"passed","Tue Aug 06 15:33:45 GMT 2024","Tue Aug 06 15:34:09 GMT 2024","23733","chromium","","Negative tests for User's profile settings","","","SP15/SP9/1 | Verify a ""New password"" input field error message while trying to update a password with invalid data: No special symbols in the password","Verify a ""New password"" input field error message while trying to update a password with invalid data"
"passed","Tue Aug 06 15:30:41 GMT 2024","Tue Aug 06 15:31:02 GMT 2024","20873","chromium","","Folders in case of FREE User","","","SP22/SP46/1 | Verify FREE user is able to rename folder.","To verify Free user is able to rename folder."
"passed","Tue Aug 06 15:34:58 GMT 2024","Tue Aug 06 15:35:05 GMT 2024","6960","chromium","","API tests for User's profile settings","","","SP15/SP34/1 | Verify Free User’s password update via API","Verify a ""New password"" input field error message while trying to update a password with invalid data"
"passed","Tue Aug 06 15:41:38 GMT 2024","Tue Aug 06 15:41:57 GMT 2024","19601","chromium","","Negative tests for Business user Registration","","","SP11/SP6/02 | Verify non-successful registration of Business user in case of trailing space in Confirm Code","To verify Business user can not register because ""Send"" button is disabled in case of trailing space in Confirm Code."
"passed","Tue Aug 06 15:38:22 GMT 2024","Tue Aug 06 15:38:51 GMT 2024","28603","chromium","","Negative tests for Trial user Registration","","","SP11/SP1/4 | Verify user cannot activate Trial period with incomplete expiration date","Verify user cannot activate Trial period with invalid card number"
"passed","Tue Aug 06 15:41:18 GMT 2024","Tue Aug 06 15:41:38 GMT 2024","20168","chromium","","Negative tests for Business user Registration","","","SP11/SP6/02 | Verify non-successful registration of Business user in case of leading space in Confirm Code","To verify Business user can not register because ""Send"" button is disabled in case of leading space in Confirm Code."
"passed","Tue Aug 06 15:35:11 GMT 2024","Tue Aug 06 15:35:18 GMT 2024","6310","chromium","","Negative tests for Free user Registration","","","SP11/SP2/2 | Verify non-successful registration of Free user in case of invalid email: space before email","Verify non-successful registration of Free user in case of invalid email"
"passed","Tue Aug 06 15:36:05 GMT 2024","Tue Aug 06 15:36:27 GMT 2024","22452","chromium","","Negative tests for Trial user Registration","","","SP11/SP1/2 | Verify user cannot activate Trial period without adding Zip Code","Verify user cannot activate Trial period without adding Zip Code"
"passed","Tue Aug 06 15:40:59 GMT 2024","Tue Aug 06 15:41:08 GMT 2024","9426","chromium","","Negative tests for Business user Registration","","","SP11/SP6/02 | Verify non-successful registration of Business user in case of Empty Confirm Code field","To verify Business user can not register because ""Send"" button is disabled in case of Empty Confirm Code field."
"passed","Tue Aug 06 15:44:11 GMT 2024","Tue Aug 06 15:45:03 GMT 2024","51639","chromium","","Teams API","","","SP25/SP35/1 | Verify if a business user can add team member with role Admin user via API","Verify if a business user can add team member via API"
"passed","Tue Aug 06 15:31:24 GMT 2024","Tue Aug 06 15:31:30 GMT 2024","5578","chromium","","Forms in case of FREE User","","","TC_08_32_01 | Verify Free user can not create form.","To verify that Free user can not create form."
