"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sun Aug 18 06:33:50 GMT 2024","Sun Aug 18 06:33:50 GMT 2024","1","chromium","","Negative tests for Business user Registration","","","SP11/SP6/03 | Verify non-successful registration of Business user in case of expired Confirm Code",""
"skipped","Sun Aug 18 06:27:43 GMT 2024","Sun Aug 18 06:27:43 GMT 2024","0","chromium","","Negative tests for Authorization process","","","SP13/SP7/3,4,5,6,7 | Verify non-successful authorization of Business user in case of invalid email: without domain",""
"skipped","Sun Aug 18 06:33:50 GMT 2024","Sun Aug 18 06:33:50 GMT 2024","0","chromium","","Negative tests for Business user Registration","","","SP11/SP6/02 | Verify non-successful registration of Business user in case of trailing space in Confirm Code",""
"skipped","Sun Aug 18 06:30:18 GMT 2024","Sun Aug 18 06:30:18 GMT 2024","0","chromium","","Negative tests for User's profile settings","","","SP15/SP9/1 | Verify a ""New password"" input field error message while trying to update a password with invalid data: No uppercase letter in the password",""
"skipped","Sun Aug 18 06:33:50 GMT 2024","Sun Aug 18 06:33:50 GMT 2024","0","chromium","","Negative tests for Free user Registration","","","SP11/SP2/2 | Verify non-successful registration of Free user in case of invalid email: invalid domain",""
"passed","Sun Aug 18 06:27:57 GMT 2024","Sun Aug 18 06:28:11 GMT 2024","13172","chromium","","Folders in case of FREE User","","","SP22/SP47/1 | Verify FREE user is able to delete folder","To verify Free user is able to delete the folder."
"skipped","Sun Aug 18 06:27:43 GMT 2024","Sun Aug 18 06:27:43 GMT 2024","0","chromium","","Negative tests for Authorization process","","","SP13/SP7/2 | Verify failed login with invalid email and valid password.",""
"skipped","Sun Aug 18 06:33:50 GMT 2024","Sun Aug 18 06:33:50 GMT 2024","0","chromium","","Negative tests for Trial user Registration","","","SP11/SP1/4 | Verify user cannot activate Trial period with expired expiration date",""
"skipped","Sun Aug 18 06:33:50 GMT 2024","Sun Aug 18 06:33:50 GMT 2024","0","chromium","","Negative tests for Trial user Registration","","","SP11/SP1/5 | Verify user cannot activate Trial period with CVV that contanes only 2 digits",""
"skipped","Sun Aug 18 06:33:50 GMT 2024","Sun Aug 18 06:33:50 GMT 2024","0","chromium","","Negative tests for Business user Registration","","","SP11/SP6/01 | Verify non-successful registration of Business user in case of Empty Zip Code field",""
"skipped","Sun Aug 18 06:33:50 GMT 2024","Sun Aug 18 06:33:50 GMT 2024","0","chromium","","Negative tests for Free user Registration","","","SP11/SP2/1 | Verify non-successful registration of Free user in case of empty name field",""
"passed","Sun Aug 18 06:30:53 GMT 2024","Sun Aug 18 06:30:58 GMT 2024","4709","chromium","","API tests for User's profile settings","","","SP15/SP73/1 Update User avatar via API","Update User avatar via API"
"skipped","Sun Aug 18 06:33:50 GMT 2024","Sun Aug 18 06:33:50 GMT 2024","0","chromium","","Negative tests for Free user Registration","","","SP11/SP2/3 | Verify non-successful registration of Free user in case of invalid password: Password less than 8 characters long",""
"passed","Sun Aug 18 06:28:58 GMT 2024","Sun Aug 18 06:29:24 GMT 2024","25359","chromium","","Forms via API","","","SP24/SP54/1 | Form draft creation via API","To verify successful form creation via API call."
"skipped","Sun Aug 18 06:27:43 GMT 2024","Sun Aug 18 06:27:43 GMT 2024","0","chromium","","Negative tests for Authorization process","","","SP13/SP7/3,4,5,6,7 | Verify non-successful authorization of Business user in case of invalid email: empty field",""
"skipped","Sun Aug 18 06:33:50 GMT 2024","Sun Aug 18 06:33:50 GMT 2024","0","chromium","","Negative tests for Free user Registration","","","SP11/SP2/2 | Verify non-successful registration of Free user in case of invalid email: space after domain",""
"skipped","Sun Aug 18 06:33:50 GMT 2024","Sun Aug 18 06:33:50 GMT 2024","0","chromium","","Negative tests for Trial user Registration","","","SP11/SP1/5 | Verify user cannot activate Trial period with empty CVV field",""
"passed","Sun Aug 18 06:30:43 GMT 2024","Sun Aug 18 06:30:48 GMT 2024","4796","chromium","","API tests for User's profile settings","","","SP15/SP63/1 Update User data via API: Update taxID","Update User data via API: Update taxID"
"skipped","Sun Aug 18 06:30:18 GMT 2024","Sun Aug 18 06:30:18 GMT 2024","0","chromium","","Negative tests for User's profile settings","","","SP15/SP9/1 | Verify a ""New password"" input field error message while trying to update a password with invalid data: No digits in the password",""
"skipped","Sun Aug 18 06:33:50 GMT 2024","Sun Aug 18 06:33:50 GMT 2024","1","chromium","","Negative tests for Trial user Registration","","","SP11/SP1/2 | Verify user cannot activate Trial period without adding Zip Code",""
"passed","Sun Aug 18 06:30:17 GMT 2024","Sun Aug 18 06:30:18 GMT 2024","1040","chromium","","Navigation","","","test",""
"skipped","Sun Aug 18 06:33:50 GMT 2024","Sun Aug 18 06:33:50 GMT 2024","0","chromium","","Negative tests for Trial user Registration","","","SP11/SP1/5 | Verify user cannot activate Trial period with CVV that contanes only 1 digit",""
"passed","Sun Aug 18 06:35:40 GMT 2024","Sun Aug 18 06:36:41 GMT 2024","61641","chromium","","Teams API","","","SP25/SP35/1 | Verify if a business user can add team member with role Admin user via API","Verify if a business user can add team member via API"
"passed","Sun Aug 18 06:29:53 GMT 2024","Sun Aug 18 06:30:17 GMT 2024","24524","chromium","","Forms via API","","","SP24/SP69/1 | Form draft update via API","To verify successful form update via API call - change only message in the json file."
"skipped","Sun Aug 18 06:27:43 GMT 2024","Sun Aug 18 06:27:43 GMT 2024","0","chromium","","Negative tests for Authorization process","","","SP13/SP7/3,4,5,6,7 | Verify non-successful authorization of Business user in case of invalid email: space before email",""
"passed","Sun Aug 18 06:33:03 GMT 2024","Sun Aug 18 06:33:27 GMT 2024","24349","chromium","","API tests for User's profile settings","","","SP15/SP75/1 Update Company data via API: Update emailTemplate","Update Company data via API: Update emailTemplate"
"passed","Sun Aug 18 06:27:46 GMT 2024","Sun Aug 18 06:27:52 GMT 2024","6162","chromium","","Folder API","","","SP22/SP33/1 | Verify if a new folder has been created via API","Verify if a new folder has been created via API"
"passed","Sun Aug 18 06:36:41 GMT 2024","Sun Aug 18 06:37:45 GMT 2024","63785","chromium","","Teams API","","","SP25/SP53/1 | Verify if a business user can upgrade ""User"" team member to ""Admin"": API, DB","Verify if a business user can upgrade ""User"" team member to ""Admin"": API, DB"
"passed","Sun Aug 18 06:31:21 GMT 2024","Sun Aug 18 06:31:46 GMT 2024","24583","chromium","","API tests for User's profile settings","","","SP15/SP75/1 Update Company data via API: Update companyName","Update Company data via API: Update companyName"
"skipped","Sun Aug 18 06:30:18 GMT 2024","Sun Aug 18 06:30:18 GMT 2024","0","chromium","","Negative tests for User's profile settings","","","SP15/SP9/1 | Verify a ""New password"" input field error message while trying to update a password with invalid data: No lowercase letter in the password",""
"skipped","Sun Aug 18 06:30:18 GMT 2024","Sun Aug 18 06:30:18 GMT 2024","0","chromium","","Negative tests for User's profile settings","","","SP15/SP9/2 | Verify an error message when ""New password"" input doesn't match ""Repeat new Password"" input",""
"skipped","Sun Aug 18 06:30:18 GMT 2024","Sun Aug 18 06:30:18 GMT 2024","0","chromium","","Negative tests for User's profile settings","","","SP15/SP9/1 | Verify a ""New password"" input field error message while trying to update a password with invalid data: Password contains ciryllic symbol",""
"skipped","Sun Aug 18 06:27:43 GMT 2024","Sun Aug 18 06:27:43 GMT 2024","1","chromium","","Negative tests for Authorization process","","","SP13/SP7/3,4,5,6,7 | Verify non-successful authorization of Business user in case of invalid email: space after domain",""
"passed","Sun Aug 18 06:38:02 GMT 2024","Sun Aug 18 06:38:03 GMT 2024","405","chromium","","Technical tests API","","","SP65/SP61/1 | Verify The Health Check is successful via API","Verify The Health Check is successful via API"
"skipped","Sun Aug 18 06:33:50 GMT 2024","Sun Aug 18 06:33:50 GMT 2024","0","chromium","","Negative tests for Trial user Registration","","","SP11/SP1/3 | Verify user cannot activate Trial period with incomplete card number",""
"passed","Sun Aug 18 06:30:39 GMT 2024","Sun Aug 18 06:30:43 GMT 2024","4611","chromium","","API tests for User's profile settings","","","SP15/SP63/1 Update User data via API: Update billing Details","Update User data via API: Update billing Details"
"passed","Sun Aug 18 06:31:46 GMT 2024","Sun Aug 18 06:32:10 GMT 2024","24138","chromium","","API tests for User's profile settings","","","SP15/SP75/1 Update Company data via API: Update tagline","Update Company data via API: Update tagline"
"passed","Sun Aug 18 06:28:11 GMT 2024","Sun Aug 18 06:28:32 GMT 2024","21730","chromium","","Folders in case of FREE User","","","SP22/SP46/1 | Verify FREE user is able to rename folder.","To verify Free user is able to rename folder."
"passed","Sun Aug 18 06:33:50 GMT 2024","Sun Aug 18 06:34:19 GMT 2024","28510","chromium","","Negative tests for Settings Company","","","SP26/SP30/1 | Verify the creation of a company profile fails when the entered Company Name exceeds 99 characters.","To verify that the creation of a company profile fails when the entered Company Name exceeds 99 characters."
"skipped","Sun Aug 18 06:33:50 GMT 2024","Sun Aug 18 06:33:50 GMT 2024","0","chromium","","Negative tests for Business user Registration","","","SP11/SP6/01 | Verify non-successful registration of Business user in case of Empty Full Name on Card field",""
"skipped","Sun Aug 18 06:33:50 GMT 2024","Sun Aug 18 06:33:50 GMT 2024","0","chromium","","Negative tests for Trial user Registration","","","SP11/SP1/1 | Verify user cannot activate Trial period adding only name on Credit Card",""
"passed","Sun Aug 18 06:37:45 GMT 2024","Sun Aug 18 06:37:54 GMT 2024","8799","chromium","","Teams API > Team with FREE User","","","TC_09_38_01 | Verify FREE user is not able add User team member.","To verify Free user is not able add User team member."
