"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri Aug 16 01:20:19 GMT 2024","Fri Aug 16 01:20:19 GMT 2024","0","chromium","","Negative tests for Free user Registration","","","SP11/SP2/3 | Verify non-successful registration of Free user in case of invalid password: No lowercase letter in the password",""
"skipped","Fri Aug 16 01:20:19 GMT 2024","Fri Aug 16 01:20:19 GMT 2024","0","chromium","","Negative tests for Free user Registration","","","SP11/SP2/3 | Verify non-successful registration of Free user in case of invalid password: Empty password field",""
"skipped","Fri Aug 16 01:20:19 GMT 2024","Fri Aug 16 01:20:19 GMT 2024","0","chromium","","Negative tests for Free user Registration","","","SP11/SP2/2 | Verify non-successful registration of Free user in case of invalid email: without @",""
"skipped","Fri Aug 16 01:20:19 GMT 2024","Fri Aug 16 01:20:19 GMT 2024","0","chromium","","Negative tests for Free user Registration","","","SP11/SP2/3 | Verify non-successful registration of Free user in case of invalid password: No uppercase letter in the password",""
"passed","Fri Aug 16 01:17:12 GMT 2024","Fri Aug 16 01:17:20 GMT 2024","7552","chromium","","Folder API","","","SP22/SP33/1 | Verify if a new folder has been created via API","Verify if a new folder has been created via API"
"passed","Fri Aug 16 01:24:12 GMT 2024","Fri Aug 16 01:24:17 GMT 2024","5313","chromium","","Technical tests API","","","SP65/SP71/1 API Sign-Out Test","User Sign Out via API"
"skipped","Fri Aug 16 01:20:19 GMT 2024","Fri Aug 16 01:20:19 GMT 2024","0","chromium","","Negative tests for Free user Registration","","","SP11/SP2/3 | Verify non-successful registration of Free user in case of invalid password: Password contains ciryllic symbol",""
"passed","Fri Aug 16 01:19:43 GMT 2024","Fri Aug 16 01:20:11 GMT 2024","28392","chromium","","Forms via API","","","SP24/SP69/1 | Form draft update via API","To verify successful form update via API call - change only message in the json file."
"skipped","Fri Aug 16 01:20:19 GMT 2024","Fri Aug 16 01:20:19 GMT 2024","0","chromium","","Negative tests for Business user Registration","","","SP11/SP6/02 | Verify non-successful registration of Business user in case of leading space in Confirm Code",""
"passed","Fri Aug 16 01:18:14 GMT 2024","Fri Aug 16 01:18:40 GMT 2024","26452","chromium","","Folders in case of FREE User","","","SP22/SP46/1 | Verify FREE user is able to move folder to foler.","To verify Free user is able to move folder to foler."
"skipped","Fri Aug 16 01:20:19 GMT 2024","Fri Aug 16 01:20:19 GMT 2024","0","chromium","","Negative tests for Trial user Registration","","","SP11/SP1/4 | Verify user cannot activate Trial period with incomplete expiration date",""
"skipped","Fri Aug 16 01:17:09 GMT 2024","Fri Aug 16 01:17:09 GMT 2024","0","chromium","","Negative tests for Authorization process","","","SP13/SP7/3,4,5,6,7 | Verify non-successful authorization of Business user in case of invalid email: space after domain",""
"passed","Fri Aug 16 01:20:43 GMT 2024","Fri Aug 16 01:21:13 GMT 2024","29365","chromium","","Negative tests for Settings Company","","","SP26/SP36/1 | Verify the field of Redirection Page is disabled if not select checkbox to 
Activate custom redirection page","Verify that the Redirection Page field is disabled if the 'Activate custom redirection page' checkbox is not selected. 
            If the checkbox is not selected, creating a company profile will fail. 
            If the checkbox is selected, the Redirection Page is enabled for input and the company profile will be created successfully."
"passed","Fri Aug 16 01:20:12 GMT 2024","Fri Aug 16 01:20:19 GMT 2024","6269","chromium","","API tests for User's profile settings","","","SP15/SP34/1 | Verify Free User’s password update via API","Verify a ""New password"" input field error message while trying to update a password with invalid data"
"skipped","Fri Aug 16 01:20:19 GMT 2024","Fri Aug 16 01:20:19 GMT 2024","1","chromium","","Negative tests for Business user Registration","","","SP11/SP6/03 | Verify non-successful registration of Business user in case of expired Confirm Code",""
"skipped","Fri Aug 16 01:20:19 GMT 2024","Fri Aug 16 01:20:19 GMT 2024","0","chromium","","Negative tests for Trial user Registration","","","SP11/SP1/3 | Verify user cannot activate Trial period with empty card number",""
"skipped","Fri Aug 16 01:17:09 GMT 2024","Fri Aug 16 01:17:09 GMT 2024","0","chromium","","Negative tests for Authorization process","","","SP13/SP7/3,4,5,6,7 | Verify non-successful authorization of Business user in case of invalid email: space before email",""
"skipped","Fri Aug 16 01:17:09 GMT 2024","Fri Aug 16 01:17:09 GMT 2024","2","chromium","","Negative tests for Authorization process","","","SP13/SP7/1 | Verify submitting the login form with a valid password but an empty email address",""
"passed","Fri Aug 16 01:23:57 GMT 2024","Fri Aug 16 01:24:02 GMT 2024","4497","chromium","","Teams API > Team with FREE User","","","TC_09_38_01 | Verify FREE user is not able add Admin team member.","To verify Free user is not able add Admin team member."
"passed","Fri Aug 16 01:17:12 GMT 2024","Fri Aug 16 01:17:12 GMT 2024","379","chromium","","API Autorization","","","SP13/SP67/1 | API Sign in with invalid login","To verify not successful authorization via API call."
"skipped","Fri Aug 16 01:20:19 GMT 2024","Fri Aug 16 01:20:19 GMT 2024","0","chromium","","Negative tests for Free user Registration","","","SP11/SP2/2 | Verify non-successful registration of Free user in case of invalid email: invalid domain",""
"skipped","Fri Aug 16 01:20:19 GMT 2024","Fri Aug 16 01:20:19 GMT 2024","0","chromium","","Negative tests for Free user Registration","","","SP11/SP2/2 | Verify non-successful registration of Free user in case of invalid email: empty field",""
"skipped","Fri Aug 16 01:20:19 GMT 2024","Fri Aug 16 01:20:19 GMT 2024","0","chromium","","Negative tests for Business user Registration","","","SP11/SP6/01 | Verify non-successful registration of Business user in case of Empty Zip Code field",""
"skipped","Fri Aug 16 01:20:19 GMT 2024","Fri Aug 16 01:20:19 GMT 2024","0","chromium","","Negative tests for Trial user Registration","","","SP11/SP1/3 | Verify user cannot activate Trial period with invalid card number",""
"skipped","Fri Aug 16 01:20:19 GMT 2024","Fri Aug 16 01:20:19 GMT 2024","0","chromium","","Negative tests for Business user Registration","","","SP11/SP6/02 | Verify non-successful registration of Business user in case of trailing space in Confirm Code",""
"passed","Fri Aug 16 01:18:45 GMT 2024","Fri Aug 16 01:19:10 GMT 2024","25030","chromium","","Forms via API","","","SP24/SP54/1 | Form draft creation via API","To verify successful form creation via API call."
"skipped","Fri Aug 16 01:20:19 GMT 2024","Fri Aug 16 01:20:19 GMT 2024","0","chromium","","Negative tests for Business user Registration","","","SP11/SP6/01 | Verify non-successful registration of Business user in case of Empty Full Name on Card field",""
"skipped","Fri Aug 16 01:20:12 GMT 2024","Fri Aug 16 01:20:12 GMT 2024","0","chromium","","Negative tests for User's profile settings","","","SP15/SP9/1 | Verify a ""New password"" input field error message while trying to update a password with invalid data: Password less than 8 characters long",""
"skipped","Fri Aug 16 01:20:19 GMT 2024","Fri Aug 16 01:20:19 GMT 2024","0","chromium","","Negative tests for Business user Registration","","","SP11/SP6/02 | Verify non-successful registration of Business user in case of Invalid Confirm Code",""
"skipped","Fri Aug 16 01:20:12 GMT 2024","Fri Aug 16 01:20:12 GMT 2024","0","chromium","","Negative tests for User's profile settings","","","SP15/SP9/1 | Verify a ""New password"" input field error message while trying to update a password with invalid data: Password contains ciryllic symbol",""
"skipped","Fri Aug 16 01:20:19 GMT 2024","Fri Aug 16 01:20:19 GMT 2024","0","chromium","","Negative tests for Free user Registration","","","SP11/SP2/2 | Verify non-successful registration of Free user in case of invalid email: without domain",""
